lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days,elevation,soil_clay,soil_soc,slope,water_occurrence,water_norm,cv_norm,dry_norm,heavy_norm,slope_norm,soc_norm,clay_norm,rainfall_score,soil_score,terrain_score,permeability,permeability_norm,vegetation_proxy,scri,scri_class
26.5,88.25,3356.7644,527.68274,0.15719981,225.6153846153846,4.82051282051282,83.0,249,220.0,26.0,0.0,0.0,0.004894727603099995,0.31949733434881944,0.17137648131267091,0.012443764341538892,0.1787164906580016,0.4706994328922495,0.8507799642603129,0.3189501212379011,0.9875562356584611,0.3890669365278509,0.4490968907617427,0.12510154346060112,50.449313862174904,Good
26.5,88.5,3202.974,573.2735,0.17898162,230.66666666666663,4.589743589743589,91.0,287,179.0,28.199996948242188,0.0,0.0,0.00850292132559985,0.3445036811373443,0.16317228805834091,0.013496696786770835,0.14541023558082858,0.5425330812854442,0.8442960407110545,0.2702329088343195,0.9865033032132292,0.3326442454610649,0.3770160807785945,0.10178716490658,47.982721603405906,Moderate
26.5,88.75,3122.068,719.232,0.23037037,225.1794871794872,4.384615384615385,79.0,271,402.0,2.5999984741210938,16.0,0.16,0.017015554810012493,0.3173394262503175,0.15587967183226983,0.0012443757038586,0.3265637692932575,0.5122873345935728,0.8512280486512188,0.3910233277385254,0.9987556242961414,0.42325310696115936,0.49277022162322287,0.2765946385052802,56.640001844894236,Good
26.5,89.0,3603.71,677.8349,0.18809363,216.33333333333337,5.282051282051282,69.0,263,211.0,11.0,0.0,0.0,0.010012341216846531,0.27354658542777366,0.1877848678213309,0.005264669529112608,0.17140536149471974,0.4971644612476371,0.85759562753853,0.30397743239777697,0.9947353304708874,0.3702634678493056,0.42507518553612716,0.1199837530463038,50.01643460698703,Good
26.5,89.25,3845.4138,807.52844,0.2099978,227.2051282051282,7.487179487179487,61.0,259,184.0,21.599998474121097,0.0,0.0,0.01364080408061082,0.3273673521198275,0.2661804922515953,0.01033789579959856,0.14947197400487408,0.4896030245746692,0.8164793250563288,0.2938419745730568,0.9896621042004015,0.3660269748571481,0.4196630040079334,0.10463038180341185,48.475003059028495,Moderate
26.5,89.5,3964.3374,824.1307,0.20788611,228.69230769230768,8.23076923076923,50.0,242,209.0,37.80000305175781,11.0,0.11,0.013290999055139304,0.33472962680883467,0.292616226071103,0.018091320387904813,0.16978066612510154,0.4574669187145558,0.8064798445139629,0.3188816321892386,0.9819086796120952,0.3934321152213071,0.45467347014844844,0.15184646628757106,51.2568256659177,Good
26.5,89.75,3819.7268,740.9416,0.19397764,223.0,6.769230769230769,55.0,228,195.0,105.1999969482422,0.0,0.0,0.010987037440214852,0.3065498857578066,0.2406563354603464,0.0503493834905591,0.15840779853777415,0.43100189035916825,0.8314433186584682,0.3226439229789972,0.9496506165094409,0.4047619851996087,0.46914754413533194,0.11088545897644189,49.62978842547766,Moderate
26.5,90.0,3434.4155,706.9642,0.20584701,220.89743589743588,4.589743589743589,55.0,245,213.0,86.0,0.0,0.0,0.012953218686127293,0.2961411525767961,0.16317228805834091,0.04116014359124403,0.17303005686433792,0.4631379962192817,0.857024680335008,0.3185628356308901,0.958839856408756,0.39132922501416617,0.45198699726722885,0.12112103980503654,50.170486924183145,Good
26.5,90.25,2780.2942,765.501,0.27533093,221.5897435897436,2.41025641025641,57.0,254,192.0,23.0,0.0,0.0,0.024463347732275518,0.2995684183802996,0.08568824065633546,0.011007945379053636,0.15597075548334688,0.4801512287334594,0.8746376631960993,0.3015219617966244,0.9889920546209464,0.3742975649532631,0.43022880336799807,0.10917952883834281,50.276488974052555,Good
26.5,90.5,2774.228,658.94617,0.23752415,227.43589743589743,2.769230769230769,63.0,284,206.0,3.4000015258789062,0.0,0.0,0.01820059058473209,0.3285097740543286,0.09845031905195989,0.0016272622211119137,0.16734362307067424,0.5368620037807184,0.8646317358342206,0.2856613723301172,0.9983727377788881,0.3448202469598387,0.39257110011201807,0.11714053614947197,49.364583772316166,Moderate
26.5,90.75,2860.4553,483.1374,0.16890226,222.56410256410257,2.7948717948717947,48.0,304,193.0,40.80000305175781,0.0,0.0,0.006833258268268246,0.3043919776593045,0.09936189608021877,0.01952713935039007,0.15678310316815597,0.5746691871455577,0.8761405345708357,0.2642021870426705,0.9804728606496099,0.31791172897992775,0.35819507630375536,0.10974817221770918,48.36505788160187,Moderate
26.5,91.0,2294.4023,660.06226,0.28768376,228.53846153846155,1.2564102564102564,45.0,285,174.0,8.799999237060547,0.0,0.0,0.026509614946116238,0.33396801218583394,0.044667274384685506,0.004211735258142442,0.1413484971567831,0.5387523629489603,0.8758055680503977,0.26930815311448575,0.9957882647418576,0.333287981093337,0.37783846242881153,0.09894394800974816,48.87514265120718,Moderate
26.5,91.25,1954.5328,419.04837,0.21439822,237.76923076923077,0.717948717948718,49.0,281,172.0,5.400001525878906,0.0,0.0,0.014369741107440211,0.3796648895658796,0.02552415679124886,0.0025844748627687516,0.1397238017871649,0.5311909262759924,0.8726953896498854,0.271357910561902,0.9974155251372312,0.3371749649492705,0.38280414094271775,0.09780666125101542,48.92590455619456,Moderate
